"Time","GateState","kot","Velocity","Acceleration"
6.481688,0,143.466,19.727,1.12
6.484288,1,,,
6.508209,0,143.990,19.723,-1.48
6.510786,1,,,
6.534784,0,144.513,19.694,-0.72
6.537384,1,,,
6.561384,0,145.037,19.676,-0.62
6.563984,1,,,
6.588007,0,145.560,19.575,-6.97
6.590584,1,,,
6.614884,0,146.084,19.509,2.12
6.617430,1,,,
6.641684,0,146.608,19.534,-0.25
6.644297,1,,,
6.668492,0,147.131,19.465,-4.93
6.671084,1,,,
6.695484,0,147.655,19.395,-0.23
6.698084,1,,,
6.722484,0,148.178,19.392,0.01
6.725129,1,,,
6.749484,0,148.702,19.393,0.00
6.752084,1,,,
6.776484,0,149.226,19.389,-0.30
6.779085,1,,,
6.803495,0,149.749,19.392,0.57
6.806185,1,,,
6.830485,0,150.273,19.360,-2.94
6.833111,1,,,
6.857586,0,150.796,19.320,0.00
6.860186,1,,,
6.884686,0,151.320,19.321,0.02
6.887286,1,,,
6.911786,0,151.844,19.246,-5.55
6.914386,1,,,
6.939100,0,152.367,19.168,-0.16
6.941786,1,,,
6.966420,0,152.891,19.150,-1.15
6.969093,1,,,
6.993785,0,153.414,19.109,-1.85
6.996386,1,,,
7.021222,0,153.938,19.066,-1.29
7.023830,1,,,
7.048711,0,154.462,19.050,0.18
7.051406,1,,,
7.076193,0,154.985,19.047,-0.38
7.078888,1,,,
7.103690,0,155.509,19.028,-1.03
7.106390,1,,,
7.131227,0,156.032,19.000,-1.00
7.133929,1,,,
7.158805,0,156.556,18.973,-0.96
7.161490,1,,,
7.186421,0,157.080,18.936,-1.72
7.189110,1,,,
7.214106,0,157.603,18.913,0.02
7.216807,1,,,
7.241791,0,158.127,18.830,-5.98
7.244492,1,,,
7.269722,0,158.650,18.757,0.77
7.272414,1,,,
7.297620,0,159.174,18.770,0.17
7.300390,1,,,
7.325511,0,159.698,18.709,-4.57
7.328194,1,,,
7.353594,0,160.221,18.639,-0.43
7.356294,1,,,
7.381694,0,160.745,18.652,1.34
7.384412,1,,,
7.409738,0,161.268,18.667,-0.28
7.412440,1,,,
7.437794,0,161.792,18.639,-1.72
7.440539,1,,,
7.465923,0,162.316,18.620,0.43
7.468695,1,,,
7.494034,0,162.839,18.609,-1.22
7.496796,1,,,
7.522196,0,163.363,18.579,-0.90
7.524922,1,,,
7.550397,0,163.886,18.566,-0.04
7.553140,1,,,
7.578599,0,164.410,18.470,-6.80
7.581312,1,,,
7.607098,0,164.934,18.401,1.95
7.609809,1,,,
7.635510,0,165.457,18.404,-1.71
7.638298,1,,,
7.663998,0,165.981,18.343,-2.58
7.666698,1,,,
7.692601,0,166.504,18.275,-2.16
7.695320,1,,,
7.721300,0,167.028,18.276,2.21
7.724100,1,,,
7.749900,0,167.552,18.296,-0.79
7.752699,1,,,
7.778535,0,168.075,18.244,-2.89
7.781346,1,,,
7.807301,0,168.599,18.255,3.64
7.810101,1,,,
7.835902,0,169.122,18.244,-4.36
7.838701,1,,,
7.864701,0,169.646,18.200,1.27
7.867502,1,,,
7.893442,0,170.170,18.199,-1.35
7.896300,1,,,
7.922244,0,170.693,18.099,-5.54
7.925007,1,,,
7.951302,0,171.217,18.024,0.32
7.954102,1,,,
7.980346,0,171.740,18.024,-0.32
7.983203,1,,,
8.009404,0,172.264,17.971,-3.29
8.012147,1,,,
8.038618,0,172.788,17.919,-0.29
8.041404,1,,,
8.067845,0,173.311,17.905,-0.67
8.070712,1,,,
8.097104,0,173.835,17.913,1.22
8.099904,1,,,
8.126305,0,174.358,17.870,-4.15
8.129205,1,,,
8.155705,0,174.882,17.840,2.05
8.158549,1,,,
8.185006,0,175.406,17.839,-2.07
8.187835,1,,,
8.214406,0,175.929,17.808,-0.07
8.217252,1,,,
8.243810,0,176.453,17.779,-1.89
8.246707,1,,,
8.273306,0,176.976,17.687,-4.38
8.276123,1,,,
8.303019,0,177.500,17.624,0.14
8.305907,1,,,
8.332725,0,178.024,17.626,-0.02
8.335628,1,,,
8.362431,0,178.547,17.569,-3.80
8.365306,1,,,
8.392330,0,179.071,17.510,-0.17
8.395207,1,,,
8.422237,0,179.594,17.506,-0.09
8.425208,1,,,
8.452149,0,180.118,17.516,0.75
8.455023,1,,,
8.482022,0,180.642,17.491,-2.39
8.484950,1,,,
8.512018,0,181.165,17.475,1.28
8.514951,1,,,
8.541949,0,181.689,17.456,-2.51
8.544908,1,,,
8.572009,0,182.212,17.426,0.49
8.574910,1,,,
8.602043,0,182.736,17.424,-0.63
8.605010,1,,,
8.632110,0,183.260,17.319,-6.32
8.635011,1,,,
8.662511,0,183.783,17.252,1.87
8.665411,1,,,
8.692812,0,184.307,17.270,-0.63
8.695811,1,,,
8.723146,0,184.830,17.196,-4.27
8.726038,1,,,
8.753711,0,185.354,17.139,0.56
8.756611,1,,,
8.784246,0,185.878,17.139,-0.59
8.787240,1,,,
8.814812,0,186.401,17.138,0.56
8.817729,1,,,
8.845348,0,186.925,17.111,-2.35
8.848346,1,,,
8.876013,0,187.448,17.109,2.22
8.879014,1,,,
8.906556,0,187.972,17.110,-2.16
8.909537,1,,,
8.937218,0,188.496,17.055,-1.40
8.940213,1,,,
8.967957,0,189.019,17.028,-0.33
8.971010,1,,,
8.998714,0,189.543,16.957,-4.31
9.001630,1,,,
9.029714,0,190.066,16.889,-0.08
9.032714,1,,,
9.060719,0,190.590,16.881,-0.42
9.063757,1,,,
9.091748,0,191.114,16.811,-4.13
9.094715,1,,,
9.123015,0,191.637,16.764,1.14
9.125932,1,,,
9.154216,0,192.161,16.774,-0.50
9.157316,1,,,
9.185446,0,192.684,16.771,0.32
9.188443,1,,,
9.216657,0,193.208,16.736,-2.56
9.219718,1,,,
9.248018,0,193.732,16.732,2.28
9.251043,1,,,
9.279245,0,194.255,16.728,-2.51
9.282318,1,,,
9.310619,0,194.779,16.682,-0.45
9.313654,1,,,
9.342020,0,195.302,16.663,-0.72
9.345120,1,,,
9.373463,0,195.826,16.569,-5.28
9.376521,1,,,
9.405225,0,196.350,16.499,0.85
9.408265,1,,,
9.436934,0,196.873,16.506,-0.41
9.440031,1,,,
9.468669,0,197.397,16.441,-3.66
9.471722,1,,,
9.500629,0,197.920,16.375,-0.53
9.503656,1,,,
9.532622,0,198.444,16.380,0.85
9.535733,1,,,
9.564562,0,198.968,16.388,-0.32
9.567634,1,,,
9.596522,0,199.491,16.347,-2.23
9.599650,1,,,
9.628622,0,200.015,16.352,2.51
9.631722,1,,,
9.660564,0,200.538,16.337,-3.44
9.663722,1,,,
9.692722,0,201.062,16.289,0.42
9.695823,1,,,
9.724854,0,201.586,16.277,-1.12
9.728024,1,,,
9.757058,0,202.109,16.187,-4.47
9.760146,1,,,
9.789550,0,202.633,16.116,0.07
9.792725,1,,,
9.822037,0,203.156,16.116,-0.06
9.825226,1,,,
9.854528,0,203.680,16.059,-3.43
9.857626,1,,,
9.887246,0,204.204,15.988,-0.92
9.890349,1,,,
9.920026,0,204.727,15.990,1.03
9.923226,1,,,
9.952738,0,205.251,16.005,-0.08
9.955927,1,,,
9.985454,0,205.774,15.966,-2.32
9.988664,1,,,
